user_id,account_age_days,followers,following,posts,attack_bot_score,detected_bot,is_real_attack
U168,1706,1201,2227,393.0,29.168677204658902,False,False
U169,975,2691,1227,517.0,26.025538632986628,False,False
U170,58,3246,1455,339.0,26.008238373883586,False,False
U171,1701,1398,1866,342.0,28.001072194424587,False,False
U172,529,1690,520,327.0,25.691898285038437,False,False
U173,246,1334,1165,804.0,26.963483146067418,False,False
U174,1123,3496,1820,445.0,26.171003717472118,False,False
U175,905,2224,100,714.0,0.10112359550561796,False,False
U176,1911,3612,48,126.0,0.029892056462773323,False,False
U177,1504,4278,662,754.0,25.348095349380696,False,False
U178,1273,3719,1091,660.0,25.659879032258065,False,False
U179,505,465,838,895.0,29.046137339055793,False,False
U180,1414,1968,2444,973.0,27.79278821736922,False,False
U181,377,4295,514,191.0,25.269203910614525,False,False
U182,1561,3450,833,929.0,25.54310344827586,False,False
U183,963,143,2115,556.0,58.046875,False,False
U184,714,1862,824,149.0,25.995169082125603,False,False
U185,109,2943,212,764.0,0.16202445652173914,False,False
U186,1282,1260,1692,532.0,28.019032513877875,False,False
U187,1494,1266,1559,143.0,27.76854775059195,False,False
U188,1468,3594,1406,566.0,25.87997218358832,False,False
U189,1939,3340,2713,471.0,26.827072732714758,False,False
U190,1000,1363,2793,784.0,29.607221407624635,False,False
U191,997,367,677,373.0,29.139266304347828,False,False
U192,1061,1155,1381,676.0,27.687932525951556,False,False
U193,119,3729,2755,316.0,26.66186327077748,False,False
U194,1231,549,2789,869.0,36.40954545454546,False,False
U195,70,4845,1956,502.0,25.908171687990095,False,False
U196,29,41,3204,1109.0,70.0,True,False
U197,954,2966,1591,547.0,26.206521739130434,False,False
U198,1306,4495,1627,883.0,25.8142237544484,False,False
U199,285,4814,1848,921.0,25.86355140186916,False,False
U200,479,19,2881,798.0,70.0,True,False
U201,1295,4982,1038,119.0,25.46869355809753,False,False
U202,1045,1834,383,65.0,0.46961852861035425,False,False
U203,24,8,2960,889.0,70.0,True,False
U204,1832,4958,72,217.0,0.032667876588021776,False,False
U205,1907,4794,1494,929.0,25.701042752867572,False,False
U206,1663,2162,520,385.0,25.540915395284326,False,False
U207,434,4623,485,977.0,0.2359969723183391,False,False
U208,738,1678,1903,771.0,27.550178677784395,False,False
U209,1490,3646,2734,714.0,26.686728818206745,False,False
U210,1511,4188,1178,85.0,25.632728574838865,False,False
U211,1131,2058,60,685.0,0.06556580864497329,False,False
U212,746,4554,890,488.0,25.439626783754115,False,False
U213,1853,2091,2152,72.0,27.31453154875717,False,False
U214,1604,259,683,438.0,30.910576923076924,False,False
U215,147,780,277,961.0,0.7980153649167733,False,False
U216,1107,245,398,990.0,3.6402439024390247,False,False
U217,1787,4868,1858,401.0,25.858595194085026,False,False
U218,653,2824,2976,207.0,27.370265486725664,False,False
U219,1282,3991,587,75.0,25.330849198396795,False,False
U220,12,41,1891,1978.0,70.0,True,False
U221,835,1339,2155,850.0,28.61847014925373,False,False
U222,827,1368,2916,435.0,29.79254930606282,False,False
U223,4,13,4130,1994.0,70.0,True,False
U224,195,1368,1029,542.0,26.69119795471147,False,False
U225,19,13,2106,676.0,70.0,True,False
U226,826,147,2241,401.0,59.06925675675676,False,False
U227,1383,2842,1885,984.0,26.49182201899402,False,False
U228,2,42,4451,1881.0,70.0,True,False
U229,234,3828,52,752.0,0.03055628101331941,False,False
U230,1936,770,2905,95.0,33.47762645914397,False,False
U231,1427,909,369,900.0,0.9123626373626373,False,False
U232,1749,290,1897,195.0,39.66752577319588,False,False
U233,696,4198,681,946.0,25.364908311502738,False,False
U234,90,3132,1038,466.0,25.745451643791892,False,False
U235,633,4787,2591,405.0,26.217575187969924,False,False
U236,867,533,2403,46.0,35.125,False,False
U237,575,1978,1111,730.0,26.26313794845882,False,False
U238,8,18,2035,1813.0,70.0,True,False
U239,243,2296,1089,350.0,26.06671745755333,False,False
U240,136,2888,57,573.0,0.04439252336448598,False,False
U241,366,2065,634,867.0,25.6904646660213,False,False
U242,1306,2776,312,639.0,0.2527907814187973,False,False
U243,85,4831,535,474.0,25.249120447019866,False,False
U244,57,2135,374,666.0,0.39396067415730335,False,False
U245,555,4988,1040,3.0,25.46903187011425,False,False
U246,1676,928,2807,363.0,31.798439181916038,False,False
U247,1804,1541,2863,739.0,29.17752918287938,False,False
U248,1936,3096,1225,985.0,25.88997416855021,False,False
U249,1684,4590,2085,714.0,26.02183620126334,False,False
U250,16,2,3983,874.0,100.0,True,False
U251,115,135,2869,537.0,70.0,True,False
U252,174,3606,2082,580.0,26.298724701968396,False,False
U253,1447,76,242,109.0,7.071428571428571,False,False
U254,1199,2168,2285,111.0,27.37033195020747,False,False
U255,1523,4728,2805,595.0,26.33458447874815,False,False
U256,1607,2482,2670,518.0,27.41945227547322,False,False
U257,721,1771,1985,315.0,27.52045711060948,False,False
U258,906,3822,1322,437.0,25.77805388438399,False,False
U259,691,2334,1743,582.0,26.679550321199144,False,False
U260,1556,2573,2900,446.0,27.534965034965033,False,False
U261,1883,2407,1640,664.0,26.532392026578073,False,False
U262,852,1170,768,899.0,26.475661827497866,False,False
U263,272,2600,1073,229.0,25.92820069204152,False,False
U264,577,929,1256,6.0,28.038709677419355,False,False
U265,1375,477,1765,75.0,33.30805439330544,False,False
U266,33,655,127,881.0,0.43559451219512196,False,False
U267,1659,2561,2031,947.0,26.783665105386415,False,False
U268,603,4299,856,715.0,25.447906976744186,False,False
U269,1445,1151,2893,787.0,30.650390625,False,False
U270,11,35,2548,1836.0,70.0,True,False
U271,169,4664,2058,90.0,25.992604501607715,False,False
U272,683,4425,1583,805.0,25.804733393583373,False,False
U273,1947,4244,2902,259.0,26.538162544169612,False,False
U274,1726,911,699,10.0,26.72450657894737,False,False
U275,290,1683,2229,898.0,27.97817695961995,False,False
U276,42,3723,1629,321.0,25.98422395273899,False,False
U277,1372,2386,2842,777.0,27.678885630498534,False,False
U278,940,2048,1128,817.0,26.23865300146413,False,False
U279,1634,4037,245,946.0,0.13651560178306094,False,False
U280,363,1918,385,459.0,0.4514069828035436,False,False
U281,13,19,2146,857.0,70.0,True,False
U282,1349,3401,2975,572.0,26.96759259259259,False,False
U283,1885,3860,882,229.0,25.513986013986013,False,False
U284,26,29,1928,1131.0,70.0,True,False
U285,34,2908,87,410.0,0.06729116534891716,False,False
U286,603,4237,610,749.0,25.3238555922605,False,False
U287,1095,2146,2459,296.0,27.57696786213321,False,False
U288,1893,1328,625,526.0,26.058126410835214,False,False
U289,829,3772,2479,865.0,26.4783328915982,False,False
U290,1076,4680,2200,993.0,26.0574663533433,False,False
U291,694,2202,1258,503.0,26.28483885610531,False,False
U292,850,3697,2161,947.0,26.314832341806383,False,False
U293,1092,1980,207,646.0,0.23510853104492682,False,False
U294,608,1212,2611,448.0,29.843157460840892,False,False
U295,1553,2045,487,231.0,0.5355571847507332,False,False
U296,952,429,2214,550.0,36.584883720930236,False,False
U297,1494,1130,960,289.0,26.909814323607428,False,False
U298,1307,2253,2655,834.0,27.650288376220054,False,False
U299,1575,4622,1668,842.0,25.81181051265412,False,False
U300,7,32,2759,1164.0,70.0,True,False
U301,844,3238,2104,324.0,26.461562210558814,False,False
U302,873,3766,139,411.0,0.08302362622776746,False,False
U303,124,2684,2812,932.0,27.356424581005587,False,False
U304,1345,803,1844,283.0,30.16044776119403,False,False
U305,98,4116,1875,872.0,26.02471459800826,False,False
U306,579,3215,721,23.0,25.504430970149254,False,False
U307,844,355,2359,363.0,39.90941011235955,False,False
U308,425,2275,2198,616.0,27.172891036906854,False,False
U309,987,3291,994,993.0,25.679374240583233,False,False
U310,1676,1649,837,683.0,26.141363636363636,False,False
U311,1513,4461,1357,133.0,25.684278350515463,False,False
U312,917,3886,1873,127.0,26.08419089271932,False,False
U313,1159,3066,613,799.0,25.449706553635476,False,False
U314,1431,4156,2836,407.0,26.535001202790475,False,False
U315,1822,2871,1646,405.0,26.28951949860724,False,False
U316,1399,1655,2477,182.0,28.36548913043478,False,False
U317,1012,2882,1864,950.0,26.454734651404788,False,False
U318,596,2718,1342,137.0,26.110518573004782,False,False
U319,231,3517,2370,117.0,26.515776009096076,False,False
U320,1719,584,2301,537.0,33.85,False,False
U321,1655,2132,395,903.0,0.41666666666666663,False,False
U322,1263,484,427,347.0,1.9809278350515467,False,False
U323,1582,964,885,763.0,27.063471502590673,False,False
U324,1232,1215,673,25.0,26.24527138157895,False,False
U325,1233,4815,1889,161.0,25.88252699335548,False,False
U326,206,4390,72,662.0,0.036893646094283764,False,False
U327,695,2213,1502,49.0,26.526422764227643,False,False
U328,996,4954,1117,361.0,25.50721493440969,False,False
U329,718,4253,351,476.0,0.18564880112834978,False,False
U330,1116,1734,1393,561.0,26.80648414985591,False,False
U331,356,1802,1769,141.0,27.20757071547421,False,False
U332,1019,2272,2492,891.0,27.46678398592169,False,False
U333,981,732,2089,670.0,31.412346521145974,False,False
U334,314,3386,438,477.0,0.29096545615589015,False,False
U335,315,3505,2075,769.0,26.331645750142613,False,False
U336,619,3067,203,502.0,0.1488754889178618,False,False
U337,1017,2171,1711,947.0,26.772444751381215,False,False
U338,860,3345,2982,55.0,27.005230125523013,False,False
U339,1924,4905,787,458.0,25.360935589074604,False,False
U340,1931,3461,2144,55.0,26.393414211438476,False,False
U341,1529,1833,1211,391.0,26.485687022900763,False,False
U342,1402,3089,842,313.0,25.613106796116504,False,False
U343,788,2500,1800,328.0,26.619352259096363,False,False
U344,16,9,1328,1689.0,70.0,True,False
U345,1662,3685,1297,418.0,25.791711882799785,False,False
U346,1856,2153,1121,78.0,26.170961002785514,False,False
U347,1341,3201,2871,491.0,27.017410993129296,False,False
U348,7,28,2023,1878.0,70.0,True,False
U349,211,832,953,978.0,27.574129651860744,False,False
U350,36,4435,784,673.0,25.39765554553652,False,False
U351,180,3166,156,624.0,0.11083043890116828,False,False
U352,28,40,1821,1961.0,70.0,True,False
U353,729,4187,523,897.0,25.280981375358166,False,False
U354,844,3604,755,386.0,25.47122052704577,False,False
U355,736,4576,405,532.0,0.19909329254970506,False,False
U356,290,814,943,256.0,27.603374233128836,False,False
U357,1787,3587,2911,364.0,26.825459866220736,False,False
U358,1333,4698,2771,158.0,26.326824856352417,False,False
U359,661,2116,137,736.0,0.1456069910250354,False,False
U360,750,3963,2583,521.0,26.466132694248234,False,False
U361,581,4043,246,281.0,0.1368694362017804,False,False
U362,1412,1311,2551,4.0,29.374809451219512,False,False
U363,695,451,2086,109.0,35.383849557522126,False,False
U364,639,3808,814,75.0,25.48083486479391,False,False
U365,867,2185,2099,356.0,27.160452881976212,False,False
U366,70,2091,1710,153.0,26.83914913957935,False,False
U367,4,18,4074,1551.0,70.0,True,False
U368,1927,351,2084,825.0,38.32102272727273,False,False
U369,1340,655,740,168.0,27.538109756097562,False,False
U370,24,8,4116,1737.0,70.0,True,False
U371,1454,2979,711,634.0,25.536828859060403,False,False
U372,1611,4235,1855,363.0,25.985304532577903,False,False
U373,1758,2876,702,292.0,25.549009384775808,False,False
U374,1424,4899,38,149.0,0.017448979591836736,False,False
U375,1832,2068,2733,113.0,27.97208796520058,False,False
U376,216,2864,2801,227.0,27.199738219895288,False,False
U377,1363,4203,64,623.0,0.03425309229305423,False,False
U378,693,4863,415,69.0,0.19197162828947367,False,False
U379,1365,1795,760,148.0,25.952115812917594,False,False
U380,1520,1772,374,482.0,0.4746192893401015,False,False
U381,230,163,1534,73.0,46.045731707317074,False,False
U382,742,2353,1050,641.0,26.0036108751062,False,False
U383,1270,70,948,616.0,55.04225352112677,False,False
U384,71,4130,1072,803.0,25.583877995642702,False,False
U385,160,3579,1262,108.0,25.793156424581007,False,False
U386,201,1468,111,866.0,0.17001361470388018,False,False
U387,28,16,4758,964.0,70.0,True,False
U388,846,3014,1050,330.0,25.78358208955224,False,False
U389,13,23,2196,661.0,70.0,True,False
U390,41,1351,225,339.0,0.3744452662721893,False,False
U391,1829,4072,2718,81.0,26.501473115639577,False,False
U392,1780,2431,719,200.0,25.66519325657895,False,False
U393,1590,3736,498,877.0,0.2998394434037998,False,False
U394,1591,56,787,16.0,56.06578947368421,False,False
U395,740,410,1827,981.0,35.00182481751825,False,False
U396,1139,4355,400,782.0,0.2066115702479339,False,False
U397,364,638,146,883.0,0.5140845070422535,False,False
U398,717,1531,836,727.0,26.22780678851175,False,False
U399,1530,3304,999,372.0,25.680105900151286,False,False
U400,964,3052,411,443.0,0.30289878807730103,False,False
U401,1543,624,1306,526.0,29.7016,False,False
U402,1212,3233,2677,188.0,26.86247680890538,False,False
U403,1866,140,2862,171.0,70.0,True,False
U404,965,4288,373,39.0,0.1956749825134064,False,False
U405,1580,3969,2554,516.0,26.447481108312342,False,False
U406,1402,930,2779,161.0,31.716165413533837,False,False
U407,45,502,1459,108.0,31.52634194831014,False,False
U408,923,3531,320,739.0,0.20385050962627405,False,False
U409,1223,555,2471,251.0,34.99955035971223,False,False
U410,788,1814,1307,416.0,26.620247933884297,False,False
U411,1661,3820,1924,39.0,26.13294948966239,False,False
U412,843,4134,967,477.0,25.526178960096736,False,False
U413,347,254,757,697.0,31.679411764705883,False,False
U414,301,3521,1781,239.0,26.137776831345825,False,False
U415,406,4371,2983,921.0,26.535166971637693,False,False
U416,1412,4445,398,577.0,0.201417004048583,False,False
U417,1742,2060,1175,376.0,26.282751091703055,False,False
U418,1723,2043,2381,146.0,27.620963796477497,False,False
U419,322,441,714,949.0,28.634615384615383,False,False
U420,614,4504,2874,889.0,26.435405105438402,False,False
U421,1397,973,2244,805.0,30.18377823408624,False,False
U422,90,4078,948,380.0,25.522922284873744,False,False
U423,739,816,1473,319.0,29.05660954712362,False,False
U424,1355,3425,20,62.0,0.013134851138353765,False,False
U425,1898,4877,1604,584.0,25.739852398523986,False,False
U426,1713,894,1399,330.0,28.51703910614525,False,False
U427,1160,4331,834,218.0,25.433171745152354,False,False
U428,966,2810,2563,259.0,27.051494130202776,False,False
U429,4,36,4921,1410.0,70.0,True,False
U430,1100,736,2746,521.0,33.383310719131615,False,False
U431,1152,1923,1786,573.0,27.088617463617464,False,False
U432,10,10,4555,1979.0,70.0,True,False
U433,91,12,169,739.0,29.25,False,False
U434,810,902,2040,89.0,30.083056478405318,False,False
U435,358,4685,1943,357.0,25.932938540332906,False,False
U436,1663,1300,1650,952.0,27.85357417371253,False,False
U437,1376,2692,997,541.0,25.83299294467137,False,False
U438,1702,1228,930,738.0,26.70260374288039,False,False
U439,1385,4275,530,463.0,25.278882132834426,False,False
U440,69,1570,1428,955.0,27.045194143857415,False,False
U441,1279,993,984,38.0,27.227364185110666,False,False
U442,357,3982,1209,602.0,25.68296510168215,False,False
U443,943,4559,46,316.0,0.022697368421052633,False,False
U444,1741,3030,805,965.0,25.59757505773672,False,False
U445,1002,4698,1147,40.0,25.549212598425196,False,False
U446,1354,327,2406,115.0,41.50457317073171,False,False
U447,727,1601,1899,40.0,27.667134831460675,False,False
U448,1912,2006,1782,289.0,26.99775784753363,False,False
U449,1315,4321,2393,168.0,26.2457774178621,False,False
U450,121,1714,2838,363.0,28.72332361516035,False,False
U451,586,1726,1203,356.0,26.56731325998842,False,False
U452,220,3748,2479,700.0,26.487796745798878,False,False
U453,36,566,835,761.0,28.313492063492063,False,False
U454,1084,4531,2729,363.0,26.354865401588704,False,False
U455,1490,3751,1584,927.0,25.949893390191896,False,False
U456,111,2413,598,989.0,25.557373653686827,False,False
U457,1577,304,1995,224.0,39.7172131147541,False,False
U458,1578,3127,1700,113.0,26.222826086956523,False,False
U459,6,48,4639,1190.0,70.0,True,False
U460,895,4805,457,856.0,0.21395131086142322,False,False
U461,394,4780,1017,326.0,25.478613260824094,False,False
U462,496,3536,595,233.0,25.37849872773537,False,False
U463,1277,3912,1445,572.0,25.830884232047023,False,False
U464,364,1255,2094,989.0,28.751194267515924,False,False
U465,307,1897,493,242.0,0.5844309799789252,False,False
U466,1377,4836,2249,17.0,26.046154641306593,False,False
U467,553,927,2458,906.0,30.95959051724138,False,False
U468,915,2762,31,474.0,0.025244299674267102,False,False
U469,1173,2363,713,687.0,25.678616751269036,False,False
U470,14,10,1674,886.0,70.0,True,False
U471,977,2438,2517,7.0,27.321955719557195,False,False
U472,58,916,2936,79.0,32.20392584514722,False,False
U473,1981,3004,2516,570.0,26.883860232945093,False,False
U474,1591,3563,1463,738.0,25.92361111111111,False,False
U475,1338,525,2010,99.0,33.597908745247146,False,False
U476,426,48,896,797.0,66.14285714285714,True,False
U477,186,1108,2941,800.0,30.966862037871955,False,False
U478,1183,3165,1572,707.0,26.117182564750475,False,False
U479,878,3463,2805,440.0,26.82195438799076,False,False
U480,1657,998,30,303.0,0.06756756756756757,False,False
U481,898,4036,93,774.0,0.05183304433985633,False,False
U482,1712,4675,943,527.0,25.453753207869973,False,False
U483,1215,1990,1865,793.0,27.10760924158714,False,False
U484,821,1819,1304,492.0,26.61208791208791,False,False
U485,237,3620,1617,60.0,26.00476387738194,False,False
U486,459,994,1690,605.0,28.821608040201006,False,False
U487,1362,529,600,27.0,27.547169811320757,False,False
U488,1739,3643,2045,199.0,26.262692096597146,False,False
U489,416,4454,969,940.0,25.48939393939394,False,False
U490,722,3909,387,899.0,0.22269820971867008,False,False
U491,945,536,2791,206.0,36.69413407821229,False,False
U492,484,3354,1269,852.0,25.851043219076004,False,False
U493,1793,530,1711,944.0,32.25,False,False
U494,1046,126,2443,344.0,68.28149606299212,True,False
U495,613,404,1097,717.0,31.094444444444445,False,False
U496,750,4177,283,990.0,0.15240545715653425,False,False
U497,1373,4443,1399,495.0,25.708314581458147,False,False
U498,636,175,1577,11.0,45.16051136363637,False,False
U499,1354,738,2858,102.0,33.70162381596752,False,False
U500,1478,788,223,691.0,0.6359315589353612,False,False
U501,1141,1586,2458,588.0,28.484877126654066,False,False
U502,918,3127,1705,463.0,26.2264226342711,False,False
U503,621,2730,723,936.0,25.595660930062248,False,False
U504,1981,4347,2053,865.0,26.062385004599815,False,False
U505,31,2858,1778,973.0,26.399265477439663,False,False
U506,1979,927,2251,166.0,30.45770474137931,False,False
U507,900,99,1719,122.0,63.6775,True,False
U508,172,3051,115,887.0,0.08478047182175623,False,False
U509,457,1905,2004,317.0,27.365687303252884,False,False
U510,664,1935,2066,774.0,27.401084710743802,False,False
U511,1126,2280,1449,553.0,26.429307321350286,False,False
U512,1423,725,1297,840.0,29.019628099173552,False,False
U513,1743,3399,1117,318.0,25.739191176470587,False,False
U514,140,260,2440,7.0,46.0344827586207,False,False
U515,488,217,909,390.0,34.38188073394495,False,False
U516,1367,31,419,895.0,29.4609375,False,False
U517,18,34,4710,1598.0,70.0,True,False
U518,1000,2144,2966,537.0,28.11118881118881,False,False
U519,1354,1276,2179,147.0,28.839271730618638,False,False
U520,1620,759,694,904.0,27.054605263157896,False,False
U521,1786,3712,2366,695.0,26.433746296795043,False,False
